,municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,valorMedida,semana,hora,data
385605,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 10:50:00,0.0,4,10,2025-01-25
385606,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 11:50:00,0.0,4,11,2025-01-25
385607,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 12:50:00,0.0,4,12,2025-01-25
385608,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 13:50:00,0.0,4,13,2025-01-25
385609,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 14:50:00,0.0,4,14,2025-01-25
385610,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 15:50:00,0.0,4,15,2025-01-25
385611,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 16:50:00,0.0,4,16,2025-01-25
385612,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 17:50:00,0.0,4,17,2025-01-25
385613,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 18:50:00,0.0,4,18,2025-01-25
385614,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 19:50:00,0.0,4,19,2025-01-25
385615,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 20:50:00,0.0,4,20,2025-01-25
385616,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 21:50:00,0.0,4,21,2025-01-25
385617,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 22:50:00,0.0,4,22,2025-01-25
385618,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-25 23:50:00,0.0,4,23,2025-01-25
385619,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 00:50:00,0.0,4,0,2025-01-26
385620,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 01:50:00,0.0,4,1,2025-01-26
385621,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 02:50:00,0.0,4,2,2025-01-26
385622,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 03:50:00,0.0,4,3,2025-01-26
385623,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 04:50:00,0.0,4,4,2025-01-26
385624,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 05:10:00,0.2,4,5,2025-01-26
385625,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 05:30:00,0.2,4,5,2025-01-26
385626,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 05:50:00,0.0,4,5,2025-01-26
385627,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 06:20:00,0.2,4,6,2025-01-26
385628,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 06:50:00,0.0,4,6,2025-01-26
385629,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 07:50:00,0.2,4,7,2025-01-26
385630,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 08:50:00,0.0,4,8,2025-01-26
385631,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 09:50:00,0.0,4,9,2025-01-26
385632,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 10:50:00,0.0,4,10,2025-01-26
385633,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 11:50:00,0.0,4,11,2025-01-26
385634,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 12:50:00,0.0,4,12,2025-01-26
385635,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 14:50:00,0.0,4,14,2025-01-26
385636,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 15:50:00,0.0,4,15,2025-01-26
385637,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 16:50:00,0.0,4,16,2025-01-26
385638,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 17:50:00,0.2,4,17,2025-01-26
385639,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 18:10:00,1.18,4,18,2025-01-26
385640,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 18:20:00,4.72,4,18,2025-01-26
385641,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 18:30:00,1.18,4,18,2025-01-26
385642,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 18:40:00,0.39,4,18,2025-01-26
385643,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 18:50:00,0.2,4,18,2025-01-26
385644,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 19:30:00,5.99,4,19,2025-01-26
385645,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 19:40:00,6.49,4,19,2025-01-26
385646,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 19:50:00,0.39,4,19,2025-01-26
385647,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:00:00,0.2,4,20,2025-01-26
385648,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:10:00,0.39,4,20,2025-01-26
385649,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:20:00,0.59,4,20,2025-01-26
385650,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:30:00,0.39,4,20,2025-01-26
385651,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:40:00,0.2,4,20,2025-01-26
385652,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 20:50:00,0.0,4,20,2025-01-26
385653,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:00:00,0.59,4,21,2025-01-26
385654,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:10:00,0.59,4,21,2025-01-26
385655,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:20:00,0.39,4,21,2025-01-26
385656,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:30:00,0.2,4,21,2025-01-26
385657,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:40:00,0.2,4,21,2025-01-26
385658,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 21:50:00,0.0,4,21,2025-01-26
385659,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 22:50:00,0.0,4,22,2025-01-26
385660,SÃO PAULO,355030879A,SP,Avenida Tucuruvi,"-23,481","-46,604",2025-01-26 23:40:00,0.2,4,23,2025-01-26
